YEAR,Month,Location,Transect,Date.of.Data.Collection.,Date,Depth(m),X.of.benth.points,X.of.subst.points,Analysis.by,Date.of.Analysis,Processing,Transect.Type,Method,Cycloceris.curvata..CCUR....coral,Diaseris.distorta..DDIS....coral,Gardineroseris.planulata..GPLA....coral,Gpla_BL,Leptoseris.scabra..LSCA....coral,Pavona.chiriquiensis..PCHI....coral,Pavona.clavus..PCLA....coral,Pavona.gigantea..PGIG....coral,Pgig_BL,Pavona.maldivensis..PMAL....coral,Pavona.varians..PVAR....coral,Pvar_BL,Pvar_Pale,Pavona.spp..PAVO....coral,Porites.lobata..PLOB....coral,Porites.panamensis..PPAN....coral,Ppan_BL,Psammocora.stellata..PSTE....coral,Psammocora.superficialis..PSUP....coral,Psammocora.spp..PSAM....coral,Pocillopora.capitata..PCAP....coral,Pocillopora.damicornis..PDAM....coral,Pdam_BL,Pdam_Pale,Pocillopora.effusus..PEFF....coral,Pocillopora.elegans..PELE....coral,Pele_BL,Pele_Pale,Pocillopora.eydouxi..PEYD....coral,Pocillopora.inflata..PINF....coral,Pocillopora.ligulata..PLIG....coral,Pocillopora.meandrina..PMEA....coral,Pocillopora.verrucosa..PVER....coral,Pocillopora.woodjonesi..PWOO....coral,Pocillopora.spp..POCI....coral,RecMort,Millepora.intricata..MINT....coral,Mint_BL,Millepora.platyphilla..MPLA....coral,Mpla_BL,Astrangia.browni..ABRO....aherm,Astrangia.equatorialis..AEQU....aherm,Caryophyllia.sp...CARYSPP....aherm,Cladopsammia.eguchii..CEGU....aherm,Cladopsammia.gracilis..CGRA....aherm,Culicia.stellata..CSTE....aherm,Oulangia.bradleyi..OBRA....aherm,Phyllangia.consagensis..PCON....aherm,Polycyathus.isabela..PISA....aherm,Rhizopsammia.verrilli..RVER....aherm,Rhizopsammia.wellingtoni..RWEL....aherm,Tubastraea.coccinea..TCOC....aherm,Tubastraea.faulkneri..TFAU....aherm,Tubastraea.floreana..TFLO....aherm,Tubastraea.tagusensis..TTAG....aherm,BLCHCoral,Coral..C.,Gorgonian..GO....go,Zoanthids..ZO....zo,Sponge..SPO....spo,Antipathes.galapagensis..AGAL....bcoral,Myriopathes.panamensis..MPAN....bcoral,Balanus..BALA....O,Algmt,AlgRub,Caulerpa..CAUL....maca,Caulerpa_Feather.CSER.,Caulerpa_Grape.CRAC.,Coralline.Algae..CALG....calg,Filamentous.Cyanobacteria..FLCY....maca,Laurencia,Macroalgae..MACA....maca,Peysonnelia,Turf,Other.Organism..O.,Dead.coral.w..turf.algae..DCA....dca,Dead.Frame,DAMFR,Boulder..B.,Sand.Sediment..S.,Rubble..R.,Pavement..P.,Unknown..UNK.,NA.LOSS,Tape.edge,Wand,Shadow,Pocillopora,Other_scleractinians,Millepora,Algae,Substrate,OtherOg,SUM_Raw,Sum_subTotals,All_Corals,Massive,DataID
1993,Mar,UvRf-Chains,V,03/08/93,1993-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,3.5,0,0,0,6.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,89.875,0,0,0,0,0,0,9.875,0.25,0,0,89.875,0,100,100,10.13,0.25,UvRf-Chains V
1993,Mar,UvRf-Chains,VI,03/08/93,1993-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,97.375,0,0,0,0,0,0,2.5,0.125,0,0,97.375,0,100,100,2.63,0.125,UvRf-Chains VI
1993,Mar,UvRf-Chains,VII,03/08/93,1993-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,93.375,0,0,0,0,0,0,6.625,0,0,0,93.375,0,100,100,6.63,0,UvRf-Chains VII
1993,Mar,UvRf-Chains,VIII,03/08/93,1993-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,UvRf-Chains VIII
1993,Mar,UvRf-Chains,X,03/08/93,1993-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0,6.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,91.75,0,0,0,0,0,0,8.25,0,0,0,91.75,0,100,100,8.25,0,UvRf-Chains X
1994,Feb,Uva_1m2,I,02/01/94,1994-02-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,2.38399822695035,0,0,0,0,0.216400709219858,0,0,0,0,0,0,0,0,0,1.40895390070922,0,0,0,0,0,0,0,0,0,0,22.797030141844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,72.7370124113475,0,0,0.456604609929078,0,0,0,1.40895390070922,2.60039893617021,22.797030141844,0,72.7370124113475,0,100,100,26.81,2.60039893617021,Uva_1m2 I
1994,Feb,Uva_1m2,II,02/01/94,1994-02-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54042272126816,0,0,0.416512549537649,0,0,0.282606781153677,0,0,0,11.3367679436372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,84.6906208718626,0,0,0.733069132540731,0,0,0,11.6193747247908,2.95693527080581,0,0,84.6906208718626,0,100,100,14.58,2.95693527080581,Uva_1m2 II
1994,Feb,Uva_1m2,III,02/01/94,1994-02-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,96.6173297966401,0,0,0.674977895667551,0,0,0,0,2.70769230769231,0,0,96.6173297966401,0,100,100,2.71,2.70769230769231,Uva_1m2 III
1994,Feb,Uva_1m2,IV,02/01/94,1994-02-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,4.23010610079576,0,0,0,0,0.114898320070734,0,0,0,0,0,5.0579575596817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,89.2794429708223,0,0,1.31759504862953,0,0,0,5.0579575596817,4.34500442086649,0,0,89.2794429708223,0,100,100,9.4,4.34500442086649,Uva_1m2 IV
1994,Feb,Uva_1m2,V,02/01/94,1994-02-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47851458885942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,95.7961980548187,0,0,0.725287356321839,0,0,0,3.47851458885942,0,0,0,95.7961980548187,0,100,100,3.48,0,Uva_1m2 V
1994,Feb,UvRf-Chains,I,02/02/94,1994-02-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,99.125,0,0,0,0,0,0,0.875,0,0,0,99.125,0,100,100,0.88,0,UvRf-Chains I
1994,Feb,UvRf-Chains,II,02/02/94,1994-02-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,99.5,0,0,0,0,0,0,0,0.375,0,0.125,99.5,0,100,100,0.38,0.375,UvRf-Chains II
1994,Feb,UvRf-Chains,III,02/02/94,1994-02-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,99.875,0,0,0,0,0,0,0,0.125,0,0,99.875,0,100,100,0.13,0.125,UvRf-Chains III
1994,Feb,UvRf-Chains,IV,02/02/94,1994-02-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,UvRf-Chains IV
1994,Feb,UvRf-Chains,IX,02/02/94,1994-02-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,UvRf-Chains IX
1994,Feb,UvRf-Chains,V,02/02/94,1994-02-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,2.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,93.125,0,0,0,0,0,0,6,0.875,0,0,93.125,0,100,100,6.88,0.875,UvRf-Chains V
1994,Feb,UvRf-Chains,VI,02/02/94,1994-02-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,99,0,0,0,0,0,0,1,0,0,0,99,0,100,100,1,0,UvRf-Chains VI
1994,Feb,UvRf-Chains,VII,02/02/94,1994-02-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,3.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,96.25,0,0,0,0,0,0,3.625,0.125,0,0,96.25,0,100,100,3.75,0.125,UvRf-Chains VII
1994,Feb,UvRf-Chains,VIII,02/02/94,1994-02-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,UvRf-Chains VIII
1994,Feb,UvRf-Chains,X,02/02/94,1994-02-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,2.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,97.125,0,0,0,0,0,0,2.875,0,0,0,97.125,0,100,100,2.88,0,UvRf-Chains X
1995,Jul,Uva_1m2,I,07/01/95,1995-07-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,2.63165562913907,0,0,0,0,0.747108167770419,0,0,0,0,0,3.82596026490066,0,0,0,2.71620309050773,0,0,0,0,0,0,0,0,0,0,31.9946578366446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,56.7060485651214,0,0,1.37836644591611,0,0,0,6.54216335540839,3.37876379690949,31.9946578366446,0,56.7060485651214,0,100,100,41.92,3.37876379690949,Uva_1m2 I
1995,Jul,Uva_1m2,II,07/01/95,1995-07-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42799116997792,0,0.407902869757174,0.801810154525387,0,0,0.561501103752759,0,0,0,0.119426048565121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,93.6484768211921,0,0,1.03289183222958,0,0,0,0.680927152317881,4.63770419426049,0,0,93.6484768211921,0,100,100,5.32,4.63770419426049,Uva_1m2 II
1995,Jul,Uva_1m2,III,07/01/95,1995-07-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99304078014184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,95.0871897163121,0,0,0.919769503546099,0,0,0,0,3.99304078014184,0,0,95.0871897163121,0,100,100,3.99,3.99304078014184,Uva_1m2 III
1995,Jul,Uva_1m2,IV,07/01/95,1995-07-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,5.2894783377542,0,0,0,0,6.10499557913351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,87.0353669319187,0,0,1.57015915119363,0,0,0,0,11.3944739168877,0,0,87.0353669319187,0,100,100,11.39,11.3944739168877,Uva_1m2 IV
1995,Jul,Uva_1m2,V,07/01/95,1995-07-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80364444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,96.5583111111111,0,0,0.638044444444444,0,0,0,0,2.80364444444444,0,0,96.5583111111111,0,100,100,2.8,2.80364444444444,Uva_1m2 V
1995,Jul,Uva_1m2,VI,07/01/95,1995-07-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,4.15302428256071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31673289183223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,92.1329801324503,0,0,0.397262693156733,0,0,0,3.31673289183223,4.15302428256071,0,0,92.1329801324503,0,100,100,7.47,4.15302428256071,Uva_1m2 VI
1995,Jul,Uva_1m2,VII,07/01/95,1995-07-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244234234234234,0,0,0,0,0,4.85972972972973,0,0,0,16.2636036036036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,77.4026126126126,0,0,1.22981981981982,0,0,0,21.1233333333333,0.244234234234234,0,0,77.4026126126126,0,100,100,21.37,0.244234234234234,Uva_1m2 VII
1995,Jul,Uva_1m2,VIII,07/01/95,1995-07-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03570151921358,0,0,0.271403038427167,0,0,14.5002680965147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,83.4718051831993,0,0,0.720822162645219,0,0,0,14.5002680965147,1.30710455764075,0,0,83.4718051831993,0,100,100,15.81,1.30710455764075,Uva_1m2 VIII
1995,Jul,Uva_1m2,IX,07/01/95,1995-07-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.1453173546383,0,0,0,2.62019529516201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4565468264536,NA,0,0,0,0,0,0.777940523746116,0,0,0,72.7655126498003,0,0,0,26.4565468264536,0,100,100,72.77,0,Uva_1m2 IX
1995,Jul,Uva_1m2,X,07/01/95,1995-07-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377567567567567,0,0,0,0,0,0,0,0,0,72.7750900900901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,25.7957657657658,0,0,1.05157657657658,0,0,0,72.7750900900901,0.377567567567567,0,0,25.7957657657658,0,100,100,73.15,0.377567567567567,Uva_1m2 X
1995,Jul,Uva_1m2,XI,07/01/95,1995-07-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052836879432624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5912234042553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4876329787234,NA,0,0,0.751196808510638,0,0,0.117109929078014,0,0,0,0,0.052836879432624,97.5912234042553,0,2.23882978723404,0,100,100,97.64,0.052836879432624,Uva_1m2 XI
1995,Jul,UvRf-Chains,I,07/15/95,1995-07-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,97.6470588235294,0,0,0,0,0,0,2.35294117647059,0,0,0,97.6470588235294,0,100,100,2.35,0,UvRf-Chains I
1995,Jul,UvRf-Chains,II,07/15/95,1995-07-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,UvRf-Chains II
1995,Jul,UvRf-Chains,III,07/15/95,1995-07-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294117647059,0,0.823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,98.9411764705882,0,0,0,0,0,0,0,1.05882352941176,0,0,98.9411764705882,0,100,100,1.06,1.05882352941176,UvRf-Chains III
1995,Jul,UvRf-Chains,IV,07/15/95,1995-07-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,UvRf-Chains IV
1995,Jul,UvRf-Chains,IX,07/15/95,1995-07-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705882352941176,0,0,0.941176470588235,0,0,0,12.8235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,85.5294117647059,0,0,0,0,0,0,13.7647058823529,0.705882352941176,0,0,85.5294117647059,0,100,100,14.47,0.705882352941176,UvRf-Chains IX
1995,Jul,UvRf-Chains,V,07/15/95,1995-07-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0.705882352941176,0,0,0,0,0,0,0,0,0,0,4.35294117647059,0,0,0,7.52941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,87.4117647058824,0,0,0,0,0,0,11.8823529411765,0.705882352941176,0,0,87.4117647058824,0,100,100,12.59,0.705882352941176,UvRf-Chains V
1995,Jul,UvRf-Chains,VI,07/15/95,1995-07-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0.470588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94117647058823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,96.5882352941176,0,0,0,0,0,0,2.94117647058823,0.470588235294118,0,0,96.5882352941176,0,100,100,3.41,0.470588235294118,UvRf-Chains VI
1995,Jul,UvRf-Chains,VII,07/15/95,1995-07-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705882352941176,0,0,0,5.88235294117647,0,0,0,0.470588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,92.9411764705882,0,0,0,0,0,0,6.35294117647059,0.705882352941176,0,0,92.9411764705882,0,100,100,7.06,0.705882352941176,UvRf-Chains VII
1995,Jul,UvRf-Chains,VIII,07/15/95,1995-07-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,96.8235294117647,0,0,0,0,0,0,3.17647058823529,0,0,0,96.8235294117647,0,100,100,3.18,0,UvRf-Chains VIII
